Order_ID,Date,City,Vehicle_Type,Condition,Distance_km,Estimated_Time_min,Actual_Time_min,Delivery_Cost,Customer_Rating,Delay,Delivery_Status,Month,Weekday
ORD11317,26-01-2026,Delhi,Bicycle,Clear,14.5,68,90,195,1,22,Late,1,Monday
ORD11318,26-01-2026,Bangalore,Petrol Bike,Clear,9,46,67,140,1,21,Late,1,Monday
ORD11319,24-12-2025,Delhi,Bicycle,Clear,13.2,62,87,182,2,25,Late,12,Wednesday
ORD11320,10-02-2026,Mumbai,Petrol Bike,Rain,7.9,62,84,182,2.836847947,22,Late,2,Tuesday
ORD11321,28-12-2025,Delhi,Ev Scooter,Traffic,8.3,43,64,133,1,21,Late,12,Sunday
ORD11322,28-12-2025,Delhi,Bicycle,Clear,9.2,46,72,142,1,26,Late,12,Sunday
ORD11323,28-12-2025,Bangalore,Ev Scooter,Traffic,4.1,26,63,91,2,37,Late,12,Sunday
ORD11324,28-12-2025,Bangalore,Ev Scooter,Rain,7.9,54,90,161,2,36,Late,12,Sunday
ORD11325,28-12-2025,Bangalore,Ev Scooter,Rain,4.5,28,55,95,1,27,Late,12,Sunday
ORD11326,01-09-2025,Bangalore,Petrol Bike,Traffic,9,46,61,90,5,15,Late,9,Monday
ORD11327,01-09-2025,Mumbai,Ev Scooter,Traffic,10.4,51,77,154,1,26,Late,9,Monday
ORD11328,01-09-2025,Delhi,Ev Scooter,Rain,7.9,41,74,129,1,33,Late,9,Monday
ORD11329,01-09-2025,Bangalore,Ev Scooter,Traffic,6.8,37,34,68,5,-3,Early,9,Monday
ORD11330,25-10-2025,Bangalore,Ev Scooter,Rain,1.2,14,52,62,2,38,Late,10,Saturday
ORD11331,25-10-2025,Bangalore,Petrol Bike,Rain,1.6,16,19,16,4,3,Late,10,Saturday
ORD11332,25-10-2025,Bangalore,Ev Scooter,Clear,8.1,42,64,131,2,22,Late,10,Saturday
ORD11333,25-10-2025,Bangalore,Ev Scooter,Clear,7.9,68,83,147,4,15,Late,10,Saturday
ORD11334,16-10-2025,Bangalore,Ev Scooter,Rain,5.1,30,51,101,2.836847947,21,Late,10,Thursday
ORD11335,16-10-2025,Delhi,Petrol Bike,Traffic,3.2,22,19,32,2.836847947,-3,Early,10,Thursday
ORD11336,15-01-2026,Delhi,Petrol Bike,Clear,2.2,18,18,22,4,0,On-Time,1,Thursday
ORD11337,13-10-2025,Mumbai,Bicycle,Rain,13.4,63,83,184,1,20,Late,10,Monday
ORD11338,13-10-2025,Mumbai,Petrol Bike,Rain,4.6,28,29,46,4,1,Late,10,Monday
ORD11339,13-10-2025,Bangalore,Bicycle,Clear,12.2,58,77,172,1,19,Late,10,Monday
ORD11340,13-10-2025,Delhi,Ev Scooter,Clear,8.3,43,65,133,1,22,Late,10,Monday
ORD11341,19-09-2025,Mumbai,Ev Scooter,Rain,7.9,43,65,134,1,22,Late,9,Friday
ORD11342,19-09-2025,Bangalore,Ev Scooter,Rain,10.8,53,75,158,1,22,Late,9,Friday
ORD11343,19-09-2025,Bangalore,Petrol Bike,Rain,10.5,52,77,155,1,25,Late,9,Friday
ORD11344,08-09-2025,Bangalore,Bicycle,Clear,2.2,18,19,22,5,1,Late,9,Monday
ORD11345,05-12-2025,Delhi,Bicycle,Clear,11.1,54,80,161,2,26,Late,12,Friday
ORD11346,05-12-2025,Bangalore,Bicycle,Traffic,5,30,27,50,5,-3,Early,12,Friday
ORD11347,05-12-2025,Bangalore,Bicycle,Traffic,7.5,40,36,75,5,-4,Early,12,Friday
ORD11348,05-12-2025,Bangalore,Bicycle,Rain,8.4,43,70,134,2,27,Late,12,Friday
ORD11349,05-12-2025,Bangalore,Bicycle,Clear,7.9,34,34,61,4,0,On-Time,12,Friday
ORD11350,30-12-2025,Bangalore,Ev Scooter,Traffic,9.4,47,76,144,1,29,Late,12,Tuesday
ORD11351,13-01-2026,Bangalore,Ev Scooter,Rain,12.2,58,81,172,1,23,Late,1,Tuesday
ORD11352,02-09-2025,Delhi,Petrol Bike,Rain,8.7,44,74,137,1,30,Late,9,Tuesday
ORD11353,02-09-2025,Mumbai,Petrol Bike,Rain,3.2,22,19,32,5,-3,Early,9,Tuesday
ORD11354,02-09-2025,Delhi,Petrol Bike,Traffic,5.2,30,25,52,4,-5,Early,9,Tuesday
ORD11355,02-09-2025,Bangalore,Petrol Bike,Rain,2.2,18,14,22,5,-4,Early,9,Tuesday
ORD11356,02-09-2025,Delhi,Ev Scooter,Rain,6.6,36,63,116,1,27,Late,9,Tuesday
ORD11357,02-09-2025,Mumbai,Petrol Bike,Rain,6.8,37,40,68,4,3,Late,9,Tuesday
ORD11358,04-12-2025,Delhi,Bicycle,Rain,12.6,60,83,176,2,23,Late,12,Thursday
ORD11359,04-12-2025,Bangalore,Petrol Bike,Clear,14.9,69,93,199,1,24,Late,12,Thursday
ORD11360,04-12-2025,Bangalore,Bicycle,Rain,13.4,63,81,184,1,18,Late,12,Thursday
ORD11361,04-12-2025,Mumbai,Bicycle,Clear,8.6,44,65,136,1,21,Late,12,Thursday
ORD11362,04-12-2025,Bangalore,Ev Scooter,Traffic,13,62,79,180,2,17,Late,12,Thursday
ORD11363,09-12-2025,Mumbai,Petrol Bike,Clear,1.1,14,14,11,4,0,On-Time,12,Tuesday
ORD11364,16-12-2025,Bangalore,Bicycle,Clear,4.4,27,34,44,5,7,Late,12,Tuesday
ORD11365,31-01-2026,Delhi,Petrol Bike,Clear,13.4,63,84,184,2,21,Late,1,Saturday
ORD11366,31-01-2026,Delhi,Ev Scooter,Rain,7.9,20,49,75,2,29,Late,1,Saturday
ORD11367,31-01-2026,Mumbai,Ev Scooter,Rain,12.4,59,84,174,2.836847947,25,Late,1,Saturday
ORD11368,31-01-2026,Bangalore,Ev Scooter,Rain,14.1,66,108,191,1,42,Late,1,Saturday
ORD11369,31-01-2026,Delhi,Ev Scooter,Rain,4.3,27,59,93,1,32,Late,1,Saturday
ORD11370,31-01-2026,Delhi,Ev Scooter,Clear,14.2,66,82,192,2,16,Late,1,Saturday
ORD11371,31-01-2026,Delhi,Petrol Bike,Clear,5.5,32,33,55,4,1,Late,1,Saturday
ORD11372,31-01-2026,Mumbai,Bicycle,Rain,7.1,38,36,71,5,-2,Early,1,Saturday
ORD11373,31-01-2026,Mumbai,Petrol Bike,Rain,11.5,56,72,165,1,16,Late,1,Saturday
ORD11374,31-01-2026,Bangalore,Petrol Bike,Rain,6.7,36,37,67,2.836847947,1,Late,1,Saturday
ORD11375,31-01-2026,Bangalore,Bicycle,Clear,8.1,42,59,131,1,17,Late,1,Saturday
ORD11376,31-01-2026,Mumbai,Ev Scooter,Traffic,11.6,56,84,166,2,28,Late,1,Saturday
ORD11377,31-01-2026,Delhi,Bicycle,Traffic,2.3,19,23,23,5,4,Late,1,Saturday
ORD11378,31-01-2026,Bangalore,Petrol Bike,Clear,11.8,57,81,168,1,24,Late,1,Saturday
ORD11379,28-09-2025,Delhi,Ev Scooter,Rain,11.9,57,101,169,1,44,Late,9,Sunday
ORD11380,28-09-2025,Mumbai,Bicycle,Clear,7.4,39,47,74,5,8,Late,9,Sunday
ORD11381,28-09-2025,Delhi,Ev Scooter,Rain,5.6,32,73,106,1,41,Late,9,Sunday
ORD11382,28-09-2025,Delhi,Ev Scooter,Rain,12.6,60,91,176,1,31,Late,9,Sunday
ORD11383,28-09-2025,Bangalore,Ev Scooter,Rain,6.7,36,80,117,2,44,Late,9,Sunday
ORD11384,28-09-2025,Mumbai,Petrol Bike,Traffic,9.8,49,63,148,2.836847947,14,Late,9,Sunday
ORD11385,28-09-2025,Delhi,Bicycle,Rain,9,46,64,140,2,18,Late,9,Sunday
ORD11386,28-09-2025,Bangalore,Bicycle,Rain,9.8,49,65,148,1,16,Late,9,Sunday
ORD11387,28-09-2025,Mumbai,Petrol Bike,Traffic,13.7,64,91,187,2,27,Late,9,Sunday
ORD11388,19-02-2026,Mumbai,Petrol Bike,Clear,1.7,16,13,17,2.836847947,-3,Early,2,Thursday
ORD11389,19-02-2026,Bangalore,Ev Scooter,Traffic,6.7,36,36,67,5,0,On-Time,2,Thursday
ORD11390,19-02-2026,Bangalore,Bicycle,Rain,4.8,29,39,48,5,10,Late,2,Thursday
ORD11391,19-02-2026,Delhi,Petrol Bike,Traffic,10.4,51,70,154,1,19,Late,2,Thursday
ORD11392,19-02-2026,Mumbai,Ev Scooter,Rain,8.9,45,84,139,1,39,Late,2,Thursday
ORD11393,15-01-2026,Bangalore,Ev Scooter,Rain,7.4,39,61,124,2,22,Late,1,Thursday
ORD11394,15-01-2026,Mumbai,Ev Scooter,Traffic,8.6,44,61,136,1,17,Late,1,Thursday
ORD11395,12-10-2025,Bangalore,Ev Scooter,Traffic,4.3,27,32,43,5,5,Late,10,Sunday
ORD11396,24-12-2025,Delhi,Bicycle,Rain,5.3,31,27,53,2.836847947,-4,Early,12,Wednesday
ORD11397,24-12-2025,Delhi,Ev Scooter,Traffic,4.9,29,25,49,5,-4,Early,12,Wednesday
ORD11398,15-01-2026,Bangalore,Petrol Bike,Traffic,10.3,51,71,153,1,20,Late,1,Thursday
ORD11399,15-01-2026,Bangalore,Ev Scooter,Rain,4.7,28,61,97,2,33,Late,1,Thursday
ORD11400,22-12-2025,Mumbai,Ev Scooter,Rain,13.3,63,99,183,2,36,Late,12,Monday
ORD11401,22-12-2025,Delhi,Ev Scooter,Traffic,12,58,86,170,1,28,Late,12,Monday
ORD11402,22-12-2025,Mumbai,Ev Scooter,Traffic,8.3,43,62,133,1,19,Late,12,Monday
ORD11403,22-12-2025,Bangalore,Ev Scooter,Rain,5.6,32,57,106,2.836847947,25,Late,12,Monday
ORD11404,22-12-2025,Delhi,Petrol Bike,Traffic,9,46,63,140,2.836847947,17,Late,12,Monday
ORD11405,22-12-2025,Mumbai,Bicycle,Clear,8.8,45,68,138,2,23,Late,12,Monday
ORD11406,11-10-2025,Bangalore,Petrol Bike,Clear,14.3,67,89,193,2,22,Late,10,Saturday
ORD11407,04-10-2025,Mumbai,Petrol Bike,Clear,10.1,50,74,151,2,24,Late,10,Saturday
ORD11408,04-10-2025,Mumbai,Ev Scooter,Rain,13.9,65,92,189,2,27,Late,10,Saturday
ORD11409,16-02-2026,Mumbai,Petrol Bike,Rain,6.3,35,32,63,5,-3,Early,2,Monday
ORD11410,16-02-2026,Delhi,Bicycle,Traffic,8.1,42,61,131,1,19,Late,2,Monday
ORD11411,16-02-2026,Delhi,Bicycle,Clear,6.6,36,36,66,2.836847947,0,On-Time,2,Monday
ORD11412,16-02-2026,Delhi,Petrol Bike,Traffic,6.3,35,40,63,4,5,Late,2,Monday
ORD11413,17-01-2026,Delhi,Petrol Bike,Rain,4.8,29,29,48,5,0,On-Time,1,Saturday
ORD11414,04-02-2026,Delhi,Ev Scooter,Rain,10.6,52,95,156,2,43,Late,2,Wednesday
ORD11415,04-02-2026,Mumbai,Ev Scooter,Rain,6.7,36,64,117,2,28,Late,2,Wednesday
ORD11416,02-01-2026,Bangalore,Petrol Bike,Rain,14.6,68,88,196,1,20,Late,1,Friday
ORD11417,02-01-2026,Bangalore,Bicycle,Clear,8.8,45,72,138,2,27,Late,1,Friday
ORD11418,02-01-2026,Mumbai,Petrol Bike,Traffic,11.8,57,81,168,1,24,Late,1,Friday
ORD11419,02-01-2026,Delhi,Bicycle,Clear,14,66,84,190,2.836847947,18,Late,1,Friday
ORD11420,02-01-2026,Bangalore,Petrol Bike,Clear,2.2,18,24,22,5,6,Late,1,Friday
ORD11421,23-11-2025,Bangalore,Bicycle,Rain,6.1,34,35,61,4,1,Late,11,Sunday
ORD11422,21-11-2025,Mumbai,Petrol Bike,Rain,10.8,53,71,158,2.836847947,18,Late,11,Friday
ORD11423,21-11-2025,Mumbai,Ev Scooter,Traffic,8.9,45,64,139,2,19,Late,11,Friday
ORD11424,21-11-2025,Delhi,Petrol Bike,Traffic,3.3,23,22,33,5,-1,Early,11,Friday
ORD11425,21-11-2025,Delhi,Petrol Bike,Traffic,4.9,29,29,49,5,0,On-Time,11,Friday
ORD11426,21-11-2025,Bangalore,Bicycle,Traffic,14.5,68,93,195,2,25,Late,11,Friday
ORD11427,21-11-2025,Bangalore,Bicycle,Traffic,14.8,69,84,148,2.836847947,15,Late,11,Friday
ORD11428,21-11-2025,Mumbai,Bicycle,Rain,2,18,20,20,4,2,Late,11,Friday
ORD11429,18-09-2025,Bangalore,Petrol Bike,Traffic,1.5,16,17,15,4,1,Late,9,Thursday
ORD11430,18-09-2025,Mumbai,Bicycle,Traffic,6.4,35,45,64,4,10,Late,9,Thursday
ORD11431,18-09-2025,Bangalore,Bicycle,Traffic,3.1,22,17,31,4,-5,Early,9,Thursday
ORD11432,18-09-2025,Delhi,Ev Scooter,Clear,11.3,55,76,163,1,21,Late,9,Thursday
ORD11433,18-09-2025,Bangalore,Ev Scooter,Traffic,11.3,55,72,163,2,17,Late,9,Thursday
ORD11434,18-09-2025,Mumbai,Ev Scooter,Traffic,6.7,36,33,67,4,-3,Early,9,Thursday
ORD11435,22-11-2025,Bangalore,Bicycle,Rain,7.8,41,48,78,4,7,Late,11,Saturday
ORD11436,22-11-2025,Delhi,Bicycle,Traffic,6.4,35,37,64,4,2,Late,11,Saturday
ORD11437,22-11-2025,Bangalore,Petrol Bike,Rain,3.8,25,26,38,4,1,Late,11,Saturday
ORD11438,23-11-2025,Bangalore,Bicycle,Rain,11.4,55,75,164,2,20,Late,11,Sunday
ORD11439,23-11-2025,Mumbai,Bicycle,Rain,4.3,27,27,43,4,0,On-Time,11,Sunday
ORD11440,17-01-2026,Mumbai,Petrol Bike,Rain,6.9,37,47,69,5,10,Late,1,Saturday
ORD11441,14-11-2025,Bangalore,Bicycle,Rain,4.7,28,31,47,5,3,Late,11,Friday
ORD11442,14-11-2025,Mumbai,Bicycle,Traffic,1,14,14,10,5,0,On-Time,11,Friday
ORD11443,14-11-2025,Mumbai,Bicycle,Clear,7.9,26,31,40,4,5,Late,11,Friday
ORD11444,14-11-2025,Bangalore,Ev Scooter,Rain,6.6,36,81,116,1,44,Late,11,Friday
ORD11445,14-11-2025,Mumbai,Bicycle,Traffic,8.3,43,72,133,2,29,Late,11,Friday
ORD11446,14-11-2025,Mumbai,Ev Scooter,Clear,3.8,25,28,38,5,3,Late,11,Friday
ORD11447,14-11-2025,Mumbai,Ev Scooter,Rain,12.7,60,85,177,2.836847947,25,Late,11,Friday
ORD11448,26-01-2026,Delhi,Bicycle,Rain,10.3,51,68,153,2.836847947,17,Late,1,Monday
ORD11449,26-01-2026,Mumbai,Ev Scooter,Rain,10.6,52,87,156,1,35,Late,1,Monday
ORD11450,09-10-2025,Bangalore,Ev Scooter,Traffic,6.7,36,35,67,4,-1,Early,10,Thursday
ORD11451,27-09-2025,Bangalore,Ev Scooter,Clear,9.6,48,64,146,2,16,Late,9,Saturday
ORD11452,27-09-2025,Bangalore,Ev Scooter,Rain,9,46,79,140,1,33,Late,9,Saturday
ORD11453,27-09-2025,Delhi,Bicycle,Clear,3.1,22,26,31,4,4,Late,9,Saturday
ORD11454,27-09-2025,Bangalore,Ev Scooter,Rain,14.7,68,92,197,1,24,Late,9,Saturday
ORD11455,27-09-2025,Bangalore,Bicycle,Traffic,12.8,61,78,178,1,17,Late,9,Saturday
ORD11456,27-09-2025,Bangalore,Ev Scooter,Traffic,12.5,60,78,175,1,18,Late,9,Saturday
ORD11457,27-09-2025,Mumbai,Petrol Bike,Traffic,5.3,31,30,53,4,-1,Early,9,Saturday
ORD11458,07-09-2025,Mumbai,Ev Scooter,Traffic,2.7,20,20,27,2.836847947,0,On-Time,9,Sunday
ORD11459,07-09-2025,Delhi,Ev Scooter,Traffic,7,38,33,70,5,-5,Early,9,Sunday
ORD11460,07-09-2025,Bangalore,Ev Scooter,Clear,4.1,26,30,41,4,4,Late,9,Sunday
ORD11461,07-09-2025,Mumbai,Bicycle,Traffic,6.2,34,38,62,5,4,Late,9,Sunday
ORD11462,07-09-2025,Bangalore,Petrol Bike,Clear,2.9,21,24,29,4,3,Late,9,Sunday
ORD11463,10-01-2026,Bangalore,Ev Scooter,Traffic,8.8,45,63,138,1,18,Late,1,Saturday
ORD11464,10-01-2026,Mumbai,Ev Scooter,Rain,7.3,39,63,123,1,24,Late,1,Saturday
ORD11465,28-12-2025,Mumbai,Ev Scooter,Traffic,7.9,39,41,73,2.836847947,2,Late,12,Sunday
ORD11466,28-12-2025,Mumbai,Petrol Bike,Traffic,5.2,30,37,52,2.836847947,7,Late,12,Sunday
ORD11467,28-12-2025,Mumbai,Bicycle,Rain,7.9,39,47,73,4,8,Late,12,Sunday
ORD11468,28-12-2025,Delhi,Ev Scooter,Traffic,3.2,22,31,32,5,9,Late,12,Sunday
ORD11469,28-12-2025,Mumbai,Ev Scooter,Rain,10.8,53,63,158,2,10,Late,12,Sunday
ORD11470,28-12-2025,Delhi,Bicycle,Clear,11.6,56,74,166,2,18,Late,12,Sunday
ORD11471,28-12-2025,Bangalore,Bicycle,Rain,8.6,44,61,136,2,17,Late,12,Sunday
ORD11472,28-12-2025,Bangalore,Petrol Bike,Rain,1.6,16,12,16,5,-4,Early,12,Sunday
ORD11473,28-12-2025,Mumbai,Bicycle,Rain,10.1,50,71,151,1,21,Late,12,Sunday
ORD11474,28-12-2025,Bangalore,Petrol Bike,Traffic,14.4,67,86,194,1,19,Late,12,Sunday
ORD11475,03-11-2025,Bangalore,Petrol Bike,Traffic,3.6,24,28,36,5,4,Late,11,Monday
ORD11476,07-11-2025,Mumbai,Bicycle,Rain,1.4,15,24,14,4,9,Late,11,Friday
ORD11477,07-11-2025,Delhi,Ev Scooter,Rain,2.3,19,56,73,1,37,Late,11,Friday
ORD11478,07-11-2025,Mumbai,Bicycle,Traffic,13.6,64,82,186,1,18,Late,11,Friday
ORD11479,07-11-2025,Bangalore,Bicycle,Clear,12.4,59,76,174,2,17,Late,11,Friday
ORD11480,07-11-2025,Bangalore,Bicycle,Rain,9,46,75,140,1,29,Late,11,Friday
ORD11481,07-09-2025,Bangalore,Petrol Bike,Traffic,5.5,32,29,55,4,-3,Early,9,Sunday
ORD11482,07-09-2025,Delhi,Bicycle,Clear,14.1,66,96,191,1,30,Late,9,Sunday
ORD11483,08-01-2026,Delhi,Petrol Bike,Traffic,10.3,51,67,153,1,16,Late,1,Thursday
ORD11484,08-01-2026,Mumbai,Ev Scooter,Rain,7,38,73,120,1,35,Late,1,Thursday
ORD11485,08-01-2026,Bangalore,Petrol Bike,Traffic,6,34,43,60,5,9,Late,1,Thursday
ORD11486,08-01-2026,Delhi,Bicycle,Rain,12.7,60,87,177,2,27,Late,1,Thursday
ORD11487,08-01-2026,Bangalore,Ev Scooter,Clear,7.2,38,37,72,4,-1,Early,1,Thursday
ORD11488,08-01-2026,Delhi,Bicycle,Traffic,4.9,29,63,99,1,34,Late,1,Thursday
ORD11489,08-01-2026,Mumbai,Ev Scooter,Traffic,2.9,21,24,29,5,3,Late,1,Thursday
ORD11490,08-01-2026,Bangalore,Ev Scooter,Rain,2,18,41,70,1,23,Late,1,Thursday
ORD11491,08-01-2026,Bangalore,Ev Scooter,Traffic,2.5,20,21,25,4,1,Late,1,Thursday
ORD11492,08-01-2026,Bangalore,Bicycle,Clear,6.6,36,31,66,5,-5,Early,1,Thursday
ORD11493,07-11-2025,Bangalore,Petrol Bike,Rain,10.1,50,71,151,2,21,Late,11,Friday
ORD11494,07-11-2025,Delhi,Ev Scooter,Rain,10.8,53,92,158,1,39,Late,11,Friday
ORD11495,07-11-2025,Mumbai,Bicycle,Rain,2.4,19,16,24,4,-3,Early,11,Friday
ORD11496,07-02-2026,Mumbai,Bicycle,Traffic,14.3,67,95,193,1,28,Late,2,Saturday
ORD11497,07-02-2026,Mumbai,Petrol Bike,Traffic,7.9,45,62,139,2,17,Late,2,Saturday
ORD11498,07-02-2026,Delhi,Bicycle,Rain,7.9,17,27,18,5,10,Late,2,Saturday
ORD11499,30-09-2025,Bangalore,Petrol Bike,Clear,4.2,26,33,42,5,7,Late,9,Tuesday
ORD11500,30-09-2025,Bangalore,Petrol Bike,Rain,9.4,47,74,144,2,27,Late,9,Tuesday
ORD11501,27-01-2026,Bangalore,Petrol Bike,Traffic,15,70,93,200,2,23,Late,1,Tuesday
ORD11502,27-01-2026,Bangalore,Ev Scooter,Clear,12.5,60,84,175,2,24,Late,1,Tuesday
ORD11503,27-01-2026,Delhi,Petrol Bike,Rain,14.5,68,89,195,1,21,Late,1,Tuesday
ORD11504,04-12-2025,Mumbai,Petrol Bike,Rain,13,62,82,180,2.836847947,20,Late,12,Thursday
ORD11505,04-12-2025,Bangalore,Ev Scooter,Clear,1.1,14,22,11,4,8,Late,12,Thursday
ORD11506,04-12-2025,Mumbai,Bicycle,Traffic,5.3,31,30,53,2.836847947,-1,Early,12,Thursday
ORD11507,04-12-2025,Bangalore,Ev Scooter,Rain,7.9,65,101,188,2,36,Late,12,Thursday
ORD11508,16-01-2026,Mumbai,Bicycle,Traffic,7.7,40,50,77,4,10,Late,1,Friday
ORD11509,16-01-2026,Delhi,Ev Scooter,Rain,7.2,38,80,122,1,42,Late,1,Friday
ORD11510,16-01-2026,Bangalore,Ev Scooter,Rain,8.4,43,70,134,2,27,Late,1,Friday
ORD11511,16-01-2026,Delhi,Bicycle,Clear,7.5,40,46,75,5,6,Late,1,Friday
ORD11512,16-01-2026,Bangalore,Bicycle,Rain,8,42,45,80,2.836847947,3,Late,1,Friday
ORD11513,19-12-2025,Delhi,Petrol Bike,Rain,10.1,50,75,151,1,25,Late,12,Friday
ORD11514,19-12-2025,Mumbai,Petrol Bike,Traffic,10.6,52,69,156,2,17,Late,12,Friday
ORD11515,19-12-2025,Delhi,Bicycle,Rain,7.8,41,36,78,5,-5,Early,12,Friday
ORD11516,19-12-2025,Bangalore,Bicycle,Clear,12.2,58,75,172,1,17,Late,12,Friday
ORD11517,10-02-2026,Mumbai,Bicycle,Rain,5.5,32,31,55,5,-1,Early,2,Tuesday
ORD11518,04-09-2025,Delhi,Bicycle,Clear,8.2,42,69,132,1,27,Late,9,Thursday
ORD11519,15-10-2025,Bangalore,Bicycle,Rain,4.7,28,36,47,5,8,Late,10,Wednesday
ORD11520,06-02-2026,Delhi,Bicycle,Clear,1.2,14,19,12,4,5,Late,2,Friday
ORD11521,06-02-2026,Delhi,Bicycle,Traffic,12.3,59,87,173,1,28,Late,2,Friday
ORD11522,01-02-2026,Bangalore,Petrol Bike,Rain,12.7,60,78,177,1,18,Late,2,Sunday
ORD11523,01-02-2026,Mumbai,Bicycle,Traffic,10.9,53,73,159,1,20,Late,2,Sunday
ORD11524,31-10-2025,Delhi,Ev Scooter,Rain,14.7,68,108,197,2,40,Late,10,Friday
ORD11525,24-01-2026,Bangalore,Bicycle,Clear,11,54,75,160,2.836847947,21,Late,1,Saturday
ORD11526,01-09-2025,Delhi,Bicycle,Traffic,7.5,40,47,75,5,7,Late,9,Monday
ORD11527,19-01-2026,Bangalore,Ev Scooter,Rain,6.4,35,57,114,1,22,Late,1,Monday
ORD11528,19-01-2026,Delhi,Ev Scooter,Clear,12,58,81,170,1,23,Late,1,Monday
ORD11529,19-01-2026,Delhi,Ev Scooter,Clear,1.1,14,9,11,2.836847947,-5,Early,1,Monday
ORD11530,19-01-2026,Delhi,Bicycle,Traffic,7.1,38,35,71,4,-3,Early,1,Monday
ORD11531,19-01-2026,Bangalore,Ev Scooter,Clear,1.2,14,21,12,4,7,Late,1,Monday
ORD11532,19-01-2026,Bangalore,Petrol Bike,Rain,2.4,19,22,24,4,3,Late,1,Monday
ORD11533,19-01-2026,Mumbai,Ev Scooter,Rain,8.8,45,77,138,2,32,Late,1,Monday
ORD11534,19-01-2026,Mumbai,Petrol Bike,Clear,7.6,40,50,76,4,10,Late,1,Monday
ORD11535,19-01-2026,Delhi,Ev Scooter,Traffic,13.6,64,79,136,4,15,Late,1,Monday
ORD11536,19-01-2026,Bangalore,Petrol Bike,Rain,6.3,35,39,63,4,4,Late,1,Monday
ORD11537,19-01-2026,Bangalore,Ev Scooter,Traffic,6.1,34,39,61,5,5,Late,1,Monday
ORD11538,19-01-2026,Mumbai,Petrol Bike,Traffic,9.4,47,64,144,1,17,Late,1,Monday
ORD11539,19-01-2026,Bangalore,Petrol Bike,Rain,3.5,24,23,35,4,-1,Early,1,Monday
ORD11540,19-01-2026,Bangalore,Petrol Bike,Rain,2.5,20,26,25,4,6,Late,1,Monday
ORD11541,03-10-2025,Mumbai,Ev Scooter,Rain,7.9,61,92,178,1,31,Late,10,Friday
ORD11542,03-10-2025,Delhi,Petrol Bike,Traffic,4.9,29,25,49,4,-4,Early,10,Friday
ORD11543,03-10-2025,Mumbai,Bicycle,Rain,13.4,63,63,184,1,0,On-Time,10,Friday
ORD11544,25-12-2025,Bangalore,Petrol Bike,Clear,6.5,36,63,115,2,27,Late,12,Thursday
ORD11545,16-09-2025,Mumbai,Petrol Bike,Clear,9.5,48,77,145,1,29,Late,9,Tuesday
ORD11546,16-09-2025,Bangalore,Petrol Bike,Clear,12.5,60,79,175,1,19,Late,9,Tuesday
ORD11547,22-02-2026,Mumbai,Petrol Bike,Clear,13.3,63,87,183,2,24,Late,2,Sunday
ORD11548,22-02-2026,Mumbai,Bicycle,Rain,13.1,62,90,181,2,28,Late,2,Sunday
ORD11549,22-02-2026,Bangalore,Bicycle,Rain,14.7,68,89,197,1,21,Late,2,Sunday
ORD11550,19-09-2025,Bangalore,Ev Scooter,Rain,5.9,33,70,109,2.836847947,37,Late,9,Friday
ORD11551,19-09-2025,Delhi,Bicycle,Rain,7.1,38,40,71,5,2,Late,9,Friday
ORD11552,19-09-2025,Mumbai,Ev Scooter,Traffic,7.3,39,41,73,5,2,Late,9,Friday
ORD11553,19-09-2025,Bangalore,Petrol Bike,Rain,6.4,35,39,64,4,4,Late,9,Friday
ORD11554,19-09-2025,Delhi,Ev Scooter,Traffic,6,34,39,60,5,5,Late,9,Friday
ORD11555,19-09-2025,Mumbai,Petrol Bike,Rain,2.5,20,30,25,4,10,Late,9,Friday
ORD11556,30-10-2025,Bangalore,Ev Scooter,Traffic,11.9,57,84,169,1,27,Late,10,Thursday
ORD11557,30-10-2025,Delhi,Petrol Bike,Clear,10.6,52,72,156,2,20,Late,10,Thursday
ORD11558,30-10-2025,Bangalore,Bicycle,Rain,15,70,87,200,2,17,Late,10,Thursday
ORD11559,30-10-2025,Bangalore,Ev Scooter,Rain,13,62,106,180,1,44,Late,10,Thursday
ORD11560,30-10-2025,Bangalore,Bicycle,Rain,7.2,38,43,72,2.836847947,5,Late,10,Thursday
ORD11561,30-10-2025,Mumbai,Bicycle,Clear,14,66,92,190,2.836847947,26,Late,10,Thursday
ORD11562,30-10-2025,Mumbai,Ev Scooter,Rain,11.8,57,77,168,2.836847947,20,Late,10,Thursday
ORD11563,30-10-2025,Mumbai,Ev Scooter,Rain,1.9,17,54,69,1,37,Late,10,Thursday
ORD11564,30-10-2025,Mumbai,Ev Scooter,Rain,5.8,33,77,108,2,44,Late,10,Thursday
ORD11565,19-09-2025,Mumbai,Petrol Bike,Clear,10,50,77,150,2.836847947,27,Late,9,Friday
ORD11566,19-09-2025,Bangalore,Bicycle,Rain,14.9,69,92,199,1,23,Late,9,Friday
ORD11567,19-09-2025,Delhi,Petrol Bike,Rain,7.9,15,22,13,4,7,Late,9,Friday
ORD11568,19-09-2025,Delhi,Ev Scooter,Clear,7.9,41,48,79,5,7,Late,9,Friday
ORD11569,16-01-2026,Mumbai,Ev Scooter,Rain,10.3,51,89,153,1,38,Late,1,Friday
ORD11570,18-09-2025,Delhi,Ev Scooter,Clear,10,50,78,150,2.836847947,28,Late,9,Thursday
ORD11571,18-09-2025,Mumbai,Bicycle,Rain,4.4,27,26,44,5,-1,Early,9,Thursday
